SYMBOL	GO
lims1	GO:0045216
lims1	GO:0051896
lims1	GO:0060047
lims1	GO:0098609
lims1	GO:1900026
lims1	GO:2001046
cyp26c1	GO:0001944
cyp26c1	GO:0003151
cyp26c1	GO:0016125
cyp26c1	GO:0021661
cyp26c1	GO:0030902
cyp26c1	GO:0033339
cyp26c1	GO:0042573
cyp26c1	GO:0055014
phkg1b	GO:0005975
phkg1b	GO:0005977
phkg1b	GO:0005978
phkg1b	GO:0006468
phkg1b	GO:0016310
phkg1b	GO:0044773
pcdh2g1	GO:0007155
pcdh2g1	GO:0007156
pcdh2g2	GO:0007155
pcdh2g2	GO:0007156
itgbl1	GO:0007160
itgbl1	GO:0007229
itgbl1	GO:0016477
itgbl1	GO:0033627
pcdh2g3	GO:0007155
pcdh2g3	GO:0007156
pcdh2g4	GO:0007155
pcdh2g4	GO:0007156
pcdh2g5	GO:0007155
pcdh2g5	GO:0007156
pcdh2g6	GO:0007155
pcdh2g6	GO:0007156
pcdh2g7	GO:0007155
pcdh2g7	GO:0007156
pcdh2g8	GO:0007155
pcdh2g8	GO:0007156
pcdh2g9	GO:0007155
pcdh2g9	GO:0007156
pcdh2g10	GO:0007155
pcdh2g10	GO:0007156
pcdh2g13	GO:0007155
pcdh2g13	GO:0007156
pcdh2g16	GO:0007155
pcdh2g16	GO:0007156
pcdh2g17	GO:0007155
pcdh2g17	GO:0007156
pcdh2g20	GO:0007155
pcdh2g20	GO:0007156
pcdh2g28	GO:0007155
pcdh2g28	GO:0007156
pcdh2g29	GO:0007155
pcdh2g29	GO:0007156
styx	GO:0006470
styx	GO:0016311
styx	GO:0032091
styx	GO:0062026
styx	GO:0070372
metap1d	GO:0006508
metap1d	GO:0070084
dnajb9b	GO:0030433
tbc1d17	GO:0090630
derl2	GO:0030433
derl2	GO:0030968
fabp1b.1	GO:0015908
fabp1b.1	GO:0033993
noc4l	GO:0042254
polr2j	GO:0006351
polr2j	GO:0006366
ndufs8b	GO:0006120
ndufs8b	GO:0009060
ndufs8b	GO:0032981
cox5aa	GO:0006123
cox5aa	GO:0021522
cox5aa	GO:0048568
marcksa	GO:0003407
marcksa	GO:0007015
marcksa	GO:0007417
marcksa	GO:0007420
marcksa	GO:0010842
marcksa	GO:0016310
marcksa	GO:0035914
marcksa	GO:0051216
marcksa	GO:0060541
cox7a2a	GO:0002082
cox7a2a	GO:0097250
uchl3	GO:0006508
uchl3	GO:0006511
uchl3	GO:0007219
uchl3	GO:0016579
uchl3	GO:1904888
prdx5	GO:0031101
prdx5	GO:0034599
prdx5	GO:0042744
prdx5	GO:0045454
sarnp	GO:0016973
ela3l	GO:0006508
taok1b	GO:0000165
taok1b	GO:0006468
taok1b	GO:0035556
taok1b	GO:0043408
taok1b	GO:0048812
taok1b	GO:0097194
ier3ip1	GO:0003331
ier3ip1	GO:0006888
ier3ip1	GO:0007420
ier3ip1	GO:0035265
ier3ip1	GO:0050714
ubxn8	GO:0030433
morn5	GO:0008150
mlx	GO:0006355
mlx	GO:0006357
septin3	GO:0008104
septin3	GO:0061640
bckdha	GO:0009083
tubb2	GO:0000226
tubb2	GO:0000278
tubb2	GO:0007017
crygmxl1	GO:0002088
crygmxl1	GO:0007601
stx18	GO:0006886
stx18	GO:0006890
stx18	GO:0015031
stx18	GO:0016192
tex261	GO:0006888
crygmxl2	GO:0002088
crygmxl2	GO:0007601
tvp23b	GO:0009306
tvp23b	GO:0016192
atp5f1b	GO:0006754
atp5f1b	GO:0006811
atp5f1b	GO:0015986
atp5f1b	GO:0042776
atp5f1b	GO:0046034
atp5f1b	GO:1902600
spra	GO:0006729
hbp1	GO:0006355
hbp1	GO:0006357
rpap2	GO:0009301
rpap2	GO:0070940
smim8	GO:0008150
atg4a	GO:0006508
atg4a	GO:0006914
atg4a	GO:0015031
c9	GO:0002376
c9	GO:0006955
c9	GO:0006956
c9	GO:0006957
c9	GO:0006958
c9	GO:0019835
c9	GO:0042742
c9	GO:0045087
c9	GO:0071391
rgrb	GO:0007186
rgrb	GO:0007601
rgrb	GO:0007602
gnpnat1	GO:0006048
elovl8b	GO:0006629
elovl8b	GO:0006631
elovl8b	GO:0006633
elovl8b	GO:0019367
elovl8b	GO:0030148
elovl8b	GO:0034625
elovl8b	GO:0034626
elovl8b	GO:0042761
gins2	GO:0000727
gins2	GO:0006260
spc24	GO:0007049
spc24	GO:0007059
spc24	GO:0051301
pdlim3a	GO:0007507
pdlim3a	GO:0030036
pdlim3a	GO:0061061
b9d1	GO:0007224
b9d1	GO:0030030
b9d1	GO:0060271
bcap29	GO:0006886
bcap29	GO:0006888
bcap29	GO:0015031
bcap29	GO:0016192
bcap29	GO:0070973
csnk1g2a	GO:0006468
csnk1g2a	GO:0006897
csnk1g2a	GO:0007165
csnk1g2a	GO:0016055
csnk1g2a	GO:0016310
csnk1g2a	GO:0018105
csnk1g2a	GO:0090263
psma2a	GO:0006511
psma2a	GO:0010498
psma2a	GO:0051603
uqcrb	GO:0001525
uqcrb	GO:0006122
rps27.1	GO:0000028
rps27.1	GO:0006412
rps27.1	GO:0030218
tada2b	GO:0006338
tada2b	GO:0006357
tada2b	GO:0035065
tada2b	GO:0035066
ctss2.1	GO:0006508
ctss2.1	GO:0006955
ctss2.1	GO:0051603
agtpbp1	GO:0001754
agtpbp1	GO:0006508
agtpbp1	GO:0007005
agtpbp1	GO:0021702
agtpbp1	GO:0021772
agtpbp1	GO:0033077
agtpbp1	GO:0035609
agtpbp1	GO:0035610
agtpbp1	GO:0043009
agtpbp1	GO:0050905
st3gal7	GO:0006486
tnfb	GO:0001889
tnfb	GO:0006955
tnfb	GO:0042742
myh11a	GO:0008015
myh11a	GO:0030860
myh11a	GO:0031032
myh11a	GO:0048546
myh11a	GO:0048565
myh11a	GO:0060047
myh11a	GO:0072593
nrl	GO:0006355
nrl	GO:0006357
rad52	GO:0000724
rad52	GO:0000730
rad52	GO:0006281
rad52	GO:0006310
rad52	GO:0006312
rad52	GO:0006974
rad52	GO:0045002
aspm	GO:0000278
aspm	GO:0007049
aspm	GO:0007051
aspm	GO:0051295
aspm	GO:0051301
cygb2	GO:0015671
sar1b	GO:0003400
sar1b	GO:0006886
sar1b	GO:0006888
sar1b	GO:0007417
sar1b	GO:0015031
sar1b	GO:0016050
sar1b	GO:0016192
sar1b	GO:0030299
sar1b	GO:0035265
sar1b	GO:0048703
sar1b	GO:0061024
sar1b	GO:0070863
nsfb	GO:0003406
nsfb	GO:0006891
nsfb	GO:0015031
nsfb	GO:0016192
nsfb	GO:0035494
nsfb	GO:0043001
nsfb	GO:0048757
polb	GO:0006260
polb	GO:0006281
polb	GO:0006284
polb	GO:0006303
polb	GO:0006974
polb	GO:0071897
pthlha	GO:0002076
pthlha	GO:0007189
pthlha	GO:0030282
pthlha	GO:0032330
pthlha	GO:0035907
pthlha	GO:0048701
kdr	GO:0001525
kdr	GO:0001568
kdr	GO:0002244
kdr	GO:0006468
kdr	GO:0007169
kdr	GO:0007275
kdr	GO:0016310
kdr	GO:0016477
kdr	GO:0030154
kdr	GO:0033674
kdr	GO:0035924
kdr	GO:0045446
kdr	GO:0045766
kdr	GO:0048010
szrd1	GO:0008150
ephb2b	GO:0006468
ephb2b	GO:0007169
ephb2b	GO:0007275
ephb2b	GO:0007411
ephb2b	GO:0016310
ephb2b	GO:0021952
ephb2b	GO:0033674
ahr1b	GO:0006355
ahr1b	GO:0006357
ahr1b	GO:0006805
ahr1b	GO:0009410
col4a6	GO:0030198
col4a6	GO:0038063
col4a6	GO:0048846
col4a6	GO:0071711
col4a4	GO:0001501
col4a4	GO:0030198
col4a4	GO:0030199
col4a4	GO:0030903
rhd	GO:0072488
rhd	GO:0097272
lta	GO:0002237
lta	GO:0006915
lta	GO:0006955
lta	GO:0007165
lta	GO:0032496
lta	GO:0043330
ighv4-1	GO:0006910
ighv4-1	GO:0006911
ighv4-1	GO:0006958
ighv4-1	GO:0042742
ighv4-1	GO:0045087
ighv4-1	GO:0050853
ighv4-1	GO:0050871
ighv5-4	GO:0006910
ighv5-4	GO:0006911
ighv5-4	GO:0006958
ighv5-4	GO:0042742
ighv5-4	GO:0045087
ighv5-4	GO:0050853
ighv5-4	GO:0050871
ighv5-5	GO:0006910
ighv5-5	GO:0006911
ighv5-5	GO:0006958
ighv5-5	GO:0042742
ighv5-5	GO:0045087
ighv5-5	GO:0050853
ighv5-5	GO:0050871
ighv8-4	GO:0006910
ighv8-4	GO:0006911
ighv8-4	GO:0006958
ighv8-4	GO:0042742
ighv8-4	GO:0045087
ighv8-4	GO:0050853
ighv8-4	GO:0050871
ighv9-1	GO:0006910
ighv9-1	GO:0006911
ighv9-1	GO:0006958
ighv9-1	GO:0042742
ighv9-1	GO:0045087
ighv9-1	GO:0050853
ighv9-1	GO:0050871
ighv9-2	GO:0006910
ighv9-2	GO:0006911
ighv9-2	GO:0006958
ighv9-2	GO:0042742
ighv9-2	GO:0045087
ighv9-2	GO:0050853
ighv9-2	GO:0050871
ighv11-2	GO:0006910
ighv11-2	GO:0006911
ighv11-2	GO:0006958
ighv11-2	GO:0042742
ighv11-2	GO:0045087
ighv11-2	GO:0050853
ighv11-2	GO:0050871
lmx1bb	GO:0002072
lmx1bb	GO:0006355
lmx1bb	GO:0006357
lmx1bb	GO:0021592
lmx1bb	GO:0030182
lmx1bb	GO:0030917
lmx1bb	GO:0032474
lmx1bb	GO:0035775
lmx1bb	GO:0042472
lmx1bb	GO:0048752
lmx1bb	GO:0060041
lmx1bb	GO:0060117
lmx1bb	GO:0061386
lmx1bb	GO:0072015
lmx1bb	GO:1905962
lmx1ba	GO:0002072
lmx1ba	GO:0006355
lmx1ba	GO:0006357
lmx1ba	GO:0021592
lmx1ba	GO:0030182
lmx1ba	GO:0030902
lmx1ba	GO:0030917
lmx1ba	GO:0035775
lmx1ba	GO:0060041
lmx1ba	GO:0061386
lmx1ba	GO:1905962
cldnd1b	GO:0008150
zgc:100868	GO:0006508
pfkfb3	GO:0006000
pfkfb3	GO:0006003
pfkfb3	GO:0008152
pfkfb3	GO:0016310
ypel1	GO:0008150
orc1	GO:0001878
orc1	GO:0006260
orc1	GO:0006270
orc1	GO:0033314
orc1	GO:0040014
orc1	GO:0043009
orc1	GO:0060271
slc9a7	GO:0006811
slc9a7	GO:0006812
slc9a7	GO:0006814
slc9a7	GO:0006885
slc9a7	GO:0051453
slc9a7	GO:0055085
slc9a7	GO:0071805
slc9a7	GO:0098719
serpinh2	GO:0010951
traf6	GO:0007165
traf6	GO:0009615
traf6	GO:0009617
traf6	GO:0016567
traf6	GO:0033209
traf6	GO:0038061
traf6	GO:0042981
traf6	GO:0043122
traf6	GO:0045087
traf6	GO:0045893
traf6	GO:0046330
traf6	GO:0051092
traf6	GO:0070498
traf6	GO:0070534
bnip3lb	GO:0001947
bnip3lb	GO:0043065
bnip3lb	GO:0043067
bnip3lb	GO:0045822
bnip3lb	GO:0051607
bnip3lb	GO:0097345
asb1	GO:0016567
asb1	GO:0035556
pde6gb	GO:0007601
pde6gb	GO:0045742
pde6gb	GO:0045745
pde6gb	GO:0050896
rorab	GO:0006355
rorab	GO:0006357
rorab	GO:0007275
or71al2	GO:0007165
or71al2	GO:0007186
or71al2	GO:0007608
or71al2	GO:0050896
or71al2	GO:0050911
or30bt2	GO:0007165
or30bt2	GO:0007186
or30bt2	GO:0007608
or30bt2	GO:0050896
or30bt2	GO:0050911
or30by3	GO:0007165
or30by3	GO:0007186
or30by3	GO:0007189
or30by3	GO:0007608
or30by3	GO:0042311
or30by3	GO:0050896
or30by1	GO:0007165
or30by1	GO:0007186
or30by1	GO:0007189
or30by1	GO:0042311
crip2	GO:0007507
crip2	GO:0060047
cry1b	GO:0010468
cry1b	GO:0032922
cry1b	GO:0043153
cry1b	GO:0045892
pskh1	GO:0006468
pskh1	GO:0016310
acot11a	GO:0006631
acot11a	GO:0006637
gabpb2a	GO:0045944
actr2b	GO:0007015
actr2b	GO:0034314
actr2b	GO:0045944
actr2b	GO:0060319
actr2b	GO:1905168
zgc:113424	GO:0006355
zgc:113424	GO:0006357
zgc:113424	GO:0009653
zgc:113424	GO:0030154
ppil4	GO:0000413
ppil4	GO:1901407
psmd1	GO:0042176
psmd1	GO:0043161
gdi1	GO:0007264
gdi1	GO:0015031
gdi1	GO:0016192
pdia4	GO:0006457
pdia4	GO:0034976
fhl3b	GO:0030036
st8sia2	GO:0006486
st8sia2	GO:0006491
st8sia2	GO:0009311
mpzl1l	GO:0007165
mpzl1l	GO:0060028
wash1	GO:0006887
wash1	GO:0015031
wash1	GO:0016197
wash1	GO:0032456
wash1	GO:0034314
wash1	GO:0042147
zp2l1	GO:0007339
zp2l1	GO:0060468
rfx1b	GO:0006355
rfx1b	GO:0006357
grapb	GO:0007165
grapb	GO:0043408
cars2	GO:0006412
cars2	GO:0006418
cars2	GO:0006423
cars2	GO:0021828
fbxo31	GO:0006974
fbxo31	GO:0007049
fbxo31	GO:0016567
fbxo31	GO:0031146
fbxo31	GO:0031571
epas1b	GO:0001666
epas1b	GO:0006355
epas1b	GO:0006357
epas1b	GO:0007219
epas1b	GO:0014823
epas1b	GO:0030182
epas1b	GO:0031017
epas1b	GO:0043523
epas1b	GO:0048565
epas1b	GO:0051402
epas1b	GO:0060218
epas1b	GO:0071456
epas1b	GO:0097150
epas1b	GO:1990402
nsmfa	GO:0048168
nsmfa	GO:2001222
nsmfa	GO:2001224
ca4a	GO:0006730
col11a1b	GO:0030198
col11a1b	GO:0030903
neu3.3	GO:0001573
neu3.3	GO:0006629
neu3.3	GO:0006689
neu3.3	GO:0009313
neu3.3	GO:0016042
svopb	GO:0055085
zbtb11	GO:0006357
zbtb11	GO:0030223
oatx	GO:0055085
sh3bp5a	GO:0035556
sh3bp5a	GO:0061099
tspearb	GO:0007165
slc6a16a	GO:0035725
ptk6a	GO:0006468
ptk6a	GO:0007169
ptk6a	GO:0016310
ptk6a	GO:0030154
ptk6a	GO:0045087
pcgf6	GO:0006357
pcgf6	GO:0036353
pcgf6	GO:0045892
mtmr10	GO:0046856
foxp2	GO:0000122
foxp2	GO:0006355
foxp2	GO:0006357
foxp2	GO:0045471
dcaf15	GO:0016567
gdpd5a	GO:0006629
gdpd5a	GO:0035188
gdpd5a	GO:0036269
gdpd5a	GO:0045666
inaa	GO:0007399
inaa	GO:0045109
itga6l	GO:0007155
itga6l	GO:0007160
itga6l	GO:0007229
itga6l	GO:0033627
itga6l	GO:0050900
itga6l	GO:0098609
slc47a4	GO:0055085
slc22a15	GO:0055085
mmachc	GO:0009235
mmachc	GO:0048703
vrtn	GO:0000122
vrtn	GO:0006357
tmlhe	GO:0045329
rabgap1l	GO:0043547
rabgap1l	GO:0090630
gpr157	GO:0007166
gpr157	GO:0007186
gpr157	GO:0007189
zgc:158432	GO:0008150
dpt	GO:0030199
kcnb1	GO:0006811
kcnb1	GO:0006813
kcnb1	GO:0006887
kcnb1	GO:0021591
kcnb1	GO:0034765
kcnb1	GO:0051260
kcnb1	GO:0055085
kcnb1	GO:0071805
kcnb1	GO:0090504
myo1ea	GO:0003094
myo1ea	GO:0007015
myo1ea	GO:0030050
myo1ea	GO:0032835
tox3	GO:0006357
slc35a2	GO:0008643
slc35a2	GO:0090481
myo10l3	GO:0007165
myo10l3	GO:0048675
zmp:0000001168	GO:0051056
stk24a	GO:0006468
stk24a	GO:0030336
clasrp	GO:0008150
acsl1a	GO:0000038
acsl1a	GO:0008610
acsl1a	GO:0035338
kin	GO:0006260
kin	GO:0006974
anpepla	GO:0006508
serpinh1a	GO:0010951
serpinh1a	GO:0030199
etnk2	GO:0006646
etnk2	GO:0016310
si:ch73-144d13.7	GO:0006357
iqsec3b	GO:0030036
iqsec3b	GO:0032012
c1galt1a	GO:0016266
c1galt1a	GO:0016267
ccdc13	GO:0031122
ccdc13	GO:1905515
ptprk	GO:0006470
ptprk	GO:0016311
zyg11	GO:0030903
zyg11	GO:1904888
bach2b	GO:0006355
bach2b	GO:0006357
slc35f1	GO:0055085
ifi44f1	GO:0006955
vill	GO:0007010
vill	GO:0051693
tns1b	GO:0010761
si:dkey-68o6.8	GO:0006357
si:dkey-68o6.8	GO:0045944
rarab	GO:0000122
rarab	GO:0001889
rarab	GO:0003139
rarab	GO:0006355
rarab	GO:0007507
rarab	GO:0009755
rarab	GO:0030154
rarab	GO:0030917
rarab	GO:0033339
rarab	GO:0045944
rarab	GO:0048384
itih5	GO:0010466
itih5	GO:0030212
nkx3-1	GO:0006355
nkx3-1	GO:0006357
nkx3-1	GO:0030154
btd	GO:0006807
si:dkeyp-59c12.1	GO:0007165
tmtc2b	GO:0035269
ttf2	GO:0006281
siae	GO:0005975
siae	GO:0008150
pks1	GO:0032475
trim3b	GO:0000209
trim3b	GO:0043161
ccdc77	GO:0008150
aoc1	GO:0009308
aoc1	GO:0046677
acer3	GO:0006629
acer3	GO:0006665
acer3	GO:0006672
acer3	GO:0071602
rnf157	GO:0008333
rnf157	GO:0016567
rnf157	GO:0043951
rnf157	GO:0045744
pcdh12	GO:0007155
pcdh12	GO:0007156
scn1ba	GO:0006811
scn1ba	GO:0006814
scn1ba	GO:0034765
scn1ba	GO:0086002
scn1ba	GO:0086091
scn1ba	GO:2000649
ptprq	GO:0006470
ptprq	GO:0016311
ptprq	GO:1990264
col28a1a	GO:0007155
col28a1a	GO:0030198
tmie	GO:0007605
tmie	GO:0042472
tmie	GO:0048752
tmie	GO:0048839
tmie	GO:0048884
tmie	GO:0048920
tmie	GO:0060088
crema	GO:0006355
crema	GO:0006357
themis	GO:0002250
themis	GO:0002376
themis	GO:0007275
themis	GO:0043368
themis	GO:0043383
themis	GO:0050852
adgb	GO:0006508
si:ch73-362m14.4	GO:0030036
si:ch73-362m14.4	GO:2000601
plcd1a	GO:0006629
plcd1a	GO:0007165
plcd1a	GO:0016042
plcd1a	GO:0035556
plcd1a	GO:0048015
snx8a	GO:0006886
snx8a	GO:0015031
snx8a	GO:0034498
snx8a	GO:0042147
tmtc1	GO:0035269
sfmbt2	GO:0006355
sfmbt2	GO:0045892
taf1	GO:0006352
taf1	GO:0007049
taf1	GO:0030901
taf1	GO:0048589
taf1	GO:0051123
drll.1	GO:0006357
myh10	GO:0000281
myh10	GO:0008360
myh10	GO:0021555
myh10	GO:0031032
myh10	GO:0070650
otud5a	GO:0006508
otud5a	GO:0016579
otud5a	GO:0032496
otud5a	GO:0070536
otud5a	GO:0071108
specc1lb	GO:0007049
specc1lb	GO:0030036
specc1lb	GO:0051301
specc1lb	GO:0097095
specc1lb	GO:1904888
gphna	GO:0006777
gphna	GO:0007529
gphna	GO:0018315
gphna	GO:0032324
gphna	GO:0072579
gphna	GO:0097112
gphna	GO:0098970
cnnm2a	GO:0006810
cnnm2a	GO:0007420
cnnm2a	GO:0010960
adcyap1r1b	GO:0021854
shoc2	GO:0007165
shoc2	GO:0046579
anpepa	GO:0006508
triobpa	GO:0007015
triobpa	GO:1900026
zgc:154142	GO:0006508
tacr3a	GO:0007165
tacr3a	GO:0007186
tacr3a	GO:1902093
stard13a	GO:0007165
stard13a	GO:0030036
stard13a	GO:0035023
arhgef15b	GO:0090630
gpaa1	GO:0016255
pcdh7b	GO:0007155
pcdh7b	GO:0007156
phf14	GO:0006357
abca4b	GO:0006869
abca4b	GO:0055085
cyp2aa12	GO:0006082
cyp2aa12	GO:0006805
add1	GO:0051016
add1	GO:1903142
add1	GO:1903393
chrm2b	GO:0006940
chrm2b	GO:0007165
chrm2b	GO:0007186
chrm2b	GO:0007187
chrm2b	GO:0007197
chrm2b	GO:0007268
kat2a	GO:0001819
kat2a	GO:0006338
kat2a	GO:0006355
kat2a	GO:0007507
kat2a	GO:0007616
kat2a	GO:0016573
kat2a	GO:0043966
kat2a	GO:0044154
kat2a	GO:0045589
kat2a	GO:0045893
kat2a	GO:0045944
kat2a	GO:0048167
kat2a	GO:0060173
kat2a	GO:0060349
kat2a	GO:0061035
kat2a	GO:0106077
kat2a	GO:0106227
kat2a	GO:1903010
si:dkey-68o6.6	GO:0045944
ipo8	GO:0006606
ipo8	GO:0006886
prkcq	GO:0006468
prkcq	GO:0016310
prkcq	GO:0018105
prkcq	GO:0035556
drll.2	GO:0006357
si:dkey-240h12.4	GO:0006468
si:dkey-240h12.4	GO:0016310
si:ch211-133l11.10	GO:0007264
sdk1b	GO:0007156
sdk1b	GO:0007416
sdk1b	GO:0010842
lpcat3	GO:0006656
lpcat3	GO:0030258
si:ch211-225p5.8	GO:0006811
si:ch211-225p5.8	GO:0006814
si:ch211-225p5.8	GO:0034765
si:ch211-225p5.8	GO:0086002
si:ch211-225p5.8	GO:0086091
si:ch211-225p5.8	GO:2000649
otogl	GO:0007605
otogl	GO:0032474
otogl	GO:0046373
otogl	GO:0048752
chtf8	GO:0007064
si:dkey-191m6.4	GO:0007165
si:dkey-191m6.4	GO:0090630
grm1a	GO:0007165
grm1a	GO:0007186
grm1a	GO:0007216
grm1a	GO:0051966
rxraa	GO:0000122
rxraa	GO:0006355
rxraa	GO:0006357
rxraa	GO:0030154
rxraa	GO:0032526
rxraa	GO:0045944
rxraa	GO:0048384
rxraa	GO:0048856
snx21	GO:0015031
dlec1	GO:0008285
prr5a	GO:0038203
si:dkey-68o6.5	GO:0045944
mrm2	GO:0001510
mrm2	GO:0032259
hspb15	GO:0009408
hspb15	GO:0042026
nova1	GO:0000381
nova1	GO:0000398
nova1	GO:0007411
nova1	GO:0010468
nova1	GO:0051252
drll.3	GO:0006357
drll.3	GO:0060215
art4	GO:0006471
art4	GO:0018120
aqp8b	GO:0006833
aqp8b	GO:0055085
pde4bb	GO:0006198
pde4bb	GO:0007165
odad3	GO:0000132
odad3	GO:0003341
odad3	GO:0007368
odad3	GO:0035469
odad3	GO:0036158
odad3	GO:0036159
odad3	GO:0061371
odad3	GO:0070121
odad3	GO:0070286
odad3	GO:0071910
odad3	GO:0090660
nox1	GO:0006952
nox1	GO:0042554
bora	GO:0007049
bora	GO:0007088
bora	GO:0032147
bora	GO:0032880
bora	GO:0051301
bora	GO:0060236
mcm9	GO:0000724
mcm9	GO:0006281
mcm9	GO:0006974
mcm9	GO:0032508
marchf2	GO:0006897
marchf2	GO:0016567
marchf2	GO:0030097
orai2	GO:0002115
zfp91	GO:0010468
zfp91	GO:0045944
cps1	GO:0000050
cps1	GO:0006207
cps1	GO:0006541
cps1	GO:0006807
cps1	GO:0008152
cps1	GO:0097272
clstn3	GO:0007156
clstn3	GO:0050806
clstn3	GO:0051965
ccbe1	GO:0001525
ccbe1	GO:0001945
ccbe1	GO:0001946
ccbe1	GO:0002040
ccbe1	GO:0007275
ccbe1	GO:0038084
ccbe1	GO:0048514
ccbe1	GO:0048845
ccbe1	GO:0060855
prorp	GO:0001682
prorp	GO:0008033
prorp	GO:0097745
si:ch73-196l6.5	GO:0032218
hmx2	GO:0006355
hmx2	GO:0006357
hmx2	GO:0042472
hmx2	GO:0048916
tac1	GO:0006954
tac1	GO:0007204
tac1	GO:0007217
tac1	GO:0007218
kctd1	GO:0045892
kctd1	GO:0051260
cd164	GO:0003014
hnrnpm	GO:0000380
hnrnpm	GO:0000398
hnrnpm	GO:2000815
bckdhbl	GO:0007155
bmpr2b	GO:0001944
bmpr2b	GO:0001945
bmpr2b	GO:0001947
bmpr2b	GO:0002040
bmpr2b	GO:0003146
bmpr2b	GO:0006468
bmpr2b	GO:0007178
bmpr2b	GO:0007368
bmpr2b	GO:0016310
bmpr2b	GO:0030509
bmpr2b	GO:0031101
bmpr2b	GO:0048570
bmpr2b	GO:0071363
bmpr2b	GO:2000354
frem2a	GO:0007154
frem2a	GO:0009653
frem2a	GO:0033333
frem2a	GO:0033334
nrxn1b	GO:0007155
pcdh19	GO:0001841
pcdh19	GO:0007155
pcdh19	GO:0007156
pcdh19	GO:0007420
pcdh19	GO:0007601
pcdh19	GO:0048854
si:ch211-210b2.3	GO:0010359
si:ch211-210b2.3	GO:0090314
kcnj13	GO:0006811
kcnj13	GO:0006813
kcnj13	GO:0030318
kcnj13	GO:0033334
kcnj13	GO:0034765
kcnj13	GO:0043473
kcnj13	GO:0051876
kcnj13	GO:0051877
kcnj13	GO:0097324
kcnj13	GO:1990573
gpatch4	GO:0008150
gpatch4	GO:0090069
rreb1b	GO:0006357
map3k5	GO:0000165
map3k5	GO:0006468
map3k5	GO:0016310
map3k5	GO:0033554
map3k5	GO:0042742
mdn1	GO:0000027
mdn1	GO:0006364
mdn1	GO:2000200
dnai1.2	GO:0003341
dnai1.2	GO:0007018
dnai1.2	GO:0036158
ccdc34	GO:0008150
rad51ap1	GO:0000724
rad51ap1	GO:0006281
rad51ap1	GO:0036297
kics2	GO:0034198
kics2	GO:0042149
kics2	GO:0061462
kics2	GO:1904262
m17	GO:0007275
m17	GO:0043524
m17	GO:0070120
sall1a	GO:0006357
sall1a	GO:0035118
sall1a	GO:0045743
slc30a10	GO:0006811
slc30a10	GO:0006812
slc30a10	GO:0006828
slc30a10	GO:0006829
slc30a10	GO:0006882
slc30a10	GO:0010312
slc30a10	GO:0055071
slc30a10	GO:0055085
slc30a10	GO:0071577
pcyt1bb	GO:0006629
pcyt1bb	GO:0008654
pcyt1bb	GO:0009058
carf	GO:0006357
carf	GO:0061400
nemp1	GO:0001556
prkcz	GO:0006468
prkcz	GO:0007097
prkcz	GO:0016310
prkcz	GO:0018105
prkcz	GO:0035556
prkcz	GO:0035778
prkcz	GO:0035845
prkcz	GO:0048699
prkcz	GO:0060042
prkcz	GO:0061972
prkcz	GO:0090049
aatkb	GO:0006468
aatkb	GO:0007420
aatkb	GO:0016310
aatkb	GO:0038083
grhl2a	GO:0006357
grhl2a	GO:0007420
grhl2a	GO:0021915
chrna6	GO:0006811
chrna6	GO:0007165
chrna6	GO:0007268
chrna6	GO:0034220
chrna6	GO:0042391
chrna6	GO:0050877
ugp2a	GO:0005977
ugp2a	GO:0005978
ugp2a	GO:0006011
ugp2a	GO:0008345
znf1005	GO:0006357
mrps30	GO:0006412
gon4lb	GO:0006355
gon4lb	GO:0048570
etsrp	GO:0001525
etsrp	GO:0001568
etsrp	GO:0001570
etsrp	GO:0001944
etsrp	GO:0001946
etsrp	GO:0002040
etsrp	GO:0003007
etsrp	GO:0003158
etsrp	GO:0006355
etsrp	GO:0006357
etsrp	GO:0007507
etsrp	GO:0030099
etsrp	GO:0030154
etsrp	GO:0030223
etsrp	GO:0030325
etsrp	GO:0035162
etsrp	GO:0035779
etsrp	GO:0045944
etsrp	GO:0048514
etsrp	GO:0060217
ftr52p	GO:0000413
ftr52p	GO:0006457
ftr52p	GO:0046907
slc2a1a	GO:0001885
slc2a1a	GO:0002040
slc2a1a	GO:0008643
slc2a1a	GO:0015749
slc2a1a	GO:0032868
slc2a1a	GO:0043066
slc2a1a	GO:0046323
slc2a1a	GO:0055085
slc2a1a	GO:0061300
slc2a1a	GO:0070837
ccdc135	GO:0030317
ccdc135	GO:0048870
npm2b	GO:0006338
npm2b	GO:0007275
npm2b	GO:0045740
srgap1b	GO:0007165
srgap1b	GO:0030336
si:dkey-9i23.15	GO:0042771
si:dkey-9i23.15	GO:0060548
si:dkey-9i23.15	GO:0071480
zgc:162952	GO:0006468
zgc:162952	GO:0006486
zgc:162952	GO:0030036
si:ch211-260e23.9	GO:0000045
si:ch211-260e23.9	GO:0045893
myzap	GO:0035556
myzap	GO:0060047
nfat5b	GO:0001816
nfat5b	GO:0006355
nfat5b	GO:0006357
nfat5b	GO:0006366
nfat5b	GO:0021782
nfat5b	GO:0033173
nfat5b	GO:0060041
col10a1b	GO:0030198
vaspa	GO:0001843
vaspa	GO:0007411
vaspa	GO:0008154
vaspa	GO:0030036
vaspa	GO:0030838
ucp2	GO:0006839
ucp2	GO:0009409
ucp2	GO:1990542
ucp2	GO:1990845
