SYMBOL	GO
trmt5	GO:0005739
trmt5	GO:0005759
dlg3	GO:0016323
dlg3	GO:0030054
spa17	GO:0031514
pik3r4	GO:0005768
pik3r4	GO:0005770
pik3r4	GO:0034271
pik3r4	GO:0034272
pik3r4	GO:0071561
zgc:193593	GO:0005575
ptchd4	GO:0005886
ptchd4	GO:0016020
ptchd4	GO:0016021
pof1b	GO:0005884
pof1b	GO:0005912
pof1b	GO:0005923
si:ch211-196i2.1	GO:0005576
si:ch211-196i2.1	GO:0005615
si:ch211-196i2.1	GO:0031012
si:ch211-107p11.3	GO:0005634
lbx1a	GO:0005634
si:dkey-219c3.2	GO:0005634
si:dkey-219c3.2	GO:0005669
cyp2k21	GO:0016020
cyp2k21	GO:0016021
prmt8b	GO:0005886
prmt8b	GO:0016020
prmt8b	GO:0098753
mcat	GO:0005739
magi2a	GO:0005737
magi2a	GO:0005911
magi2a	GO:0030054
magi2a	GO:0030425
smim24	GO:0016020
smim24	GO:0016021
col18a1a	GO:0005581
col18a1a	GO:0005615
col18a1a	GO:0031012
foxp1a	GO:0005634
pias2	GO:0005634
grk1a	GO:0005737
ccar2	GO:0005634
ccar2	GO:0005737
ccar2	GO:0044609
b3glctb	GO:0016020
b3glctb	GO:0016021
cyldb	GO:0005815
cyldb	GO:0048471
ankrd1b	GO:0005634
zgc:172323	GO:0005737
zgc:172323	GO:0005882
txlnbb	GO:0005575
adnp2b	GO:0005634
tmem64	GO:0005783
tmem64	GO:0016020
tmem64	GO:0016021
nrbp2a	GO:0005737
nrbp2a	GO:0012505
opn5	GO:0005887
opn5	GO:0016020
opn5	GO:0016021
cntnap3	GO:0016020
cntnap3	GO:0016021
fam193a	GO:0005575
arhgap27	GO:0005737
olfcs1	GO:0005886
olfcs1	GO:0005887
olfcs1	GO:0016020
olfcs1	GO:0016021
syt10	GO:0005886
syt10	GO:0016020
syt10	GO:0016021
syt10	GO:0070382
retreg2	GO:0016020
retreg2	GO:0016021
efnb3a	GO:0005886
efnb3a	GO:0016020
efnb3a	GO:0016021
si:dkey-6i22.5	GO:0000775
si:dkey-6i22.5	GO:0000776
si:dkey-6i22.5	GO:0000818
si:dkey-6i22.5	GO:0005634
si:dkey-6i22.5	GO:0005694
fosl1a	GO:0005634
zyx	GO:0001725
zyx	GO:0005737
zyx	GO:0005925
lyve1b	GO:0005886
lyve1b	GO:0016020
lyve1b	GO:0016021
lctlb	GO:0016020
lctlb	GO:0016021
caskin2	GO:0016020
si:rp71-17i16.5	GO:0005737
si:rp71-17i16.5	GO:0005886
si:rp71-17i16.5	GO:0005942
si:rp71-17i16.5	GO:0005943
si:rp71-17i16.5	GO:0005944
si:rp71-17i16.5	GO:0016020
itgb3a	GO:0005925
itgb3a	GO:0008305
itgb3a	GO:0009986
itgb3a	GO:0016020
itgb3a	GO:0016021
chfr	GO:0005634
chfr	GO:0016605
nxpe3	GO:0005576
tnip2	GO:0005737
traf2a	GO:0005737
lrrc58b	GO:0005575
fam20a	GO:0005794
tmco3	GO:0016020
tmco3	GO:0016021
smarcd2	GO:0005634
smarcd2	GO:0016514
rps6kc1	GO:0005769
ccdc85b	GO:0005634
ccdc85b	GO:0005737
ccdc85b	GO:0005815
ccdc85b	GO:0005856
ccdc85b	GO:0005912
ccdc85b	GO:0030054
tspan37	GO:0005887
tspan37	GO:0016020
tspan37	GO:0016021
st6galnac1.1	GO:0005794
st6galnac1.1	GO:0016020
st6galnac1.1	GO:0016021
ppp3r1a	GO:0005955
ngfrb	GO:0005886
ngfrb	GO:0009986
ngfrb	GO:0016020
ngfrb	GO:0016021
mfsd8	GO:0005764
mfsd8	GO:0005765
mfsd8	GO:0016020
mfsd8	GO:0016021
abca3b	GO:0016020
abca3b	GO:0016021
abca3b	GO:0043231
cracr2ab	GO:0001772
cracr2ab	GO:0005737
cracr2ab	GO:0005815
cracr2ab	GO:0032588
cracr2ab	GO:0033093
lepb	GO:0005576
ptprnb	GO:0016020
ptprnb	GO:0016021
ptprnb	GO:0030054
ptprnb	GO:0030141
ptprnb	GO:0030658
ptprnb	GO:0031410
ptprnb	GO:0045202
pax1a	GO:0005634
kiaa1109	GO:0016020
kiaa1109	GO:0016021
psma3	GO:0000502
psma3	GO:0005634
psma3	GO:0005737
psma3	GO:0005839
psma3	GO:0019773
psma3	GO:0045202
kcnc3b	GO:0008076
kcnc3b	GO:0016020
kcnc3b	GO:0016021
osbp	GO:0005829
osbp	GO:0005886
osbp	GO:0016020
osbp	GO:0043231
osbp	GO:0097038
cdca3	GO:0005575
si:ch1073-205c8.3	GO:0005634
cyc1	GO:0005739
cyc1	GO:0005743
cyc1	GO:0005750
cyc1	GO:0016020
cyc1	GO:0016021
cyc1	GO:0070469
fastkd2	GO:0005759
fastkd2	GO:0035770
frem3	GO:0016020
frem3	GO:0016021
frem3	GO:0062023
zgc:172339	GO:0005575
eva1c	GO:0005576
eva1c	GO:0016020
eva1c	GO:0016021
tut1	GO:0005634
tut1	GO:0005730
tut1	GO:0016607
smpdl3b	GO:0005576
smpdl3b	GO:0005615
smad6b	GO:0005634
smad6b	GO:0005667
smad6b	GO:0005737
smad6b	GO:0071144
msl2a	GO:0072487
si:ch211-153j24.3	GO:0005634
cyb561a3b	GO:0005765
cyb561a3b	GO:0016020
cyb561a3b	GO:0016021
zcchc4	GO:0005634
zcchc4	GO:0005730
zcchc4	GO:0005737
ush1c	GO:0001917
ush1c	GO:0002142
ush1c	GO:0005886
ush1c	GO:0005929
ush1c	GO:0032426
hipk3a	GO:0005634
hipk3a	GO:0005737
hipk3a	GO:0016605
si:dkey-21h14.3	GO:0016020
si:dkey-21h14.3	GO:0016021
vsig8b	GO:0016020
vsig8b	GO:0016021
soat1	GO:0005783
soat1	GO:0005789
soat1	GO:0016020
soat1	GO:0016021
prox3	GO:0005634
zmynd8	GO:0005634
zmynd8	GO:0005737
grm2b	GO:0005886
grm2b	GO:0005887
grm2b	GO:0016020
grm2b	GO:0016021
lrrc4cb	GO:0005886
lrrc4cb	GO:0016020
lrrc4cb	GO:0016021
lrrc4cb	GO:0098978
lrrc4cb	GO:0099061
lnx2b	GO:0005575
pde1a	GO:0043025
ltk	GO:0005887
ltk	GO:0016020
ltk	GO:0016021
ltk	GO:0043235
si:dkey-228a15.1	GO:0005615
si:dkey-228a15.1	GO:0005764
slc1a8b	GO:0005886
slc1a8b	GO:0016020
slc1a8b	GO:0016021
cyp39a1	GO:0005783
cyp39a1	GO:0005789
cyp39a1	GO:0016020
cyp39a1	GO:0016021
ip6k1	GO:0005634
ip6k1	GO:0005737
pias1a	GO:0005634
pias1a	GO:0016607
tnfaip3	GO:0005634
tnfaip3	GO:0005737
dcaf6	GO:0005737
dcaf6	GO:0080008
scara5	GO:0005886
scara5	GO:0005887
scara5	GO:0009897
scara5	GO:0016020
scara5	GO:0016021
bud13	GO:0005684
bud13	GO:0070274
vdrb	GO:0005634
vdrb	GO:0005737
si:ch211-121a2.2	GO:0005737
gab2	GO:0005737
ncoa3	GO:0005634
kansl1a	GO:0000123
kansl1a	GO:0044545
mki67	GO:0005634
mki67	GO:0005694
kcnj2a	GO:0005886
kcnj2a	GO:0016020
kcnj2a	GO:0016021
chic1	GO:0016020
chic1	GO:0016021
wwp2	GO:0005634
wwp2	GO:0005737
si:ch211-132b12.7	GO:0005634
stag1a	GO:0000785
stag1a	GO:0005634
stag1a	GO:0008278
fastk	GO:0005759
fastk	GO:0035770
reps1	GO:0005737
reps1	GO:0005886
shdb	GO:0005575
si:ch211-225h24.2	GO:0005634
si:ch211-225h24.2	GO:0005829
cfap70	GO:0031514
rtkna	GO:0005826
rexo1	GO:0005634
ogdha	GO:0005739
ogdha	GO:0045252
cpne7	GO:0005886
si:ch211-156j16.1	GO:0016020
si:ch211-156j16.1	GO:0016021
arhgap35b	GO:0005829
megf10	GO:0005886
megf10	GO:0016020
megf10	GO:0016021
myo3b	GO:0001917
myo3b	GO:0016459
myo3b	GO:0032426
myo3b	GO:0032433
setmar	GO:0005634
si:ch211-132b12.6	GO:0005887
si:ch211-132b12.6	GO:0016020
si:ch211-132b12.6	GO:0016021
si:ch211-132b12.6	GO:0043005
scara3	GO:0005615
scara3	GO:0016020
scara3	GO:0016021
scara3	GO:0031012
batf	GO:0005634
batf	GO:0005737
nsd1b	GO:0000785
nsd1b	GO:0005634
nsd1b	GO:0005694
septin12	GO:0005940
septin12	GO:0015630
septin12	GO:0031105
septin12	GO:0032153
tmem198b	GO:0005886
tmem198b	GO:0016020
tmem198b	GO:0016021
tmem198b	GO:0031410
nemp2	GO:0005635
nemp2	GO:0005637
nemp2	GO:0016020
nemp2	GO:0016021
abhd16a	GO:0016020
abhd16a	GO:0016021
gstr	GO:0005737
usp10	GO:0005634
usp10	GO:0005829
ddx6	GO:0000932
ddx6	GO:0010494
ddx6	GO:0036464
adnpa	GO:0005634
adnpa	GO:0005737
ints5	GO:0032039
nsmce2	GO:0005634
nsmce2	GO:0030915
hltf	GO:0005634
smarcd3a	GO:0005634
smarcd3a	GO:0016514
smarcd3a	GO:0071564
smarcd3a	GO:0071565
crlf1b	GO:0009897
crlf1b	GO:0016020
crlf1b	GO:0016021
crlf1b	GO:0043235
crlf1b	GO:0097058
lmtk2	GO:0005887
lmtk2	GO:0043235
tmtc2a	GO:0005783
tmtc2a	GO:0005789
tmtc2a	GO:0016020
tmtc2a	GO:0016021
arvcfb	GO:0005634
arvcfb	GO:0005737
arvcfb	GO:0005886
arvcfb	GO:0005912
arvcfb	GO:0030054
gucd1	GO:0005575
ints4	GO:0032039
nab1b	GO:0005634
gnrhr3	GO:0016020
gnrhr3	GO:0016021
zgc:174904	GO:0009897
zgc:174904	GO:0016020
zgc:174904	GO:0016021
tmprss13b	GO:0016020
tmprss13b	GO:0016021
ckba	GO:0005615
pdxkb	GO:0005829
kcnn2	GO:0005886
kcnn2	GO:0016020
kcnn2	GO:0016021
kcnn2	GO:0043005
kcnn2	GO:0043025
tbr1a	GO:0005634
brsk1a	GO:0005737
brsk1a	GO:0005813
syt14a	GO:0016020
syt14a	GO:0016021
noa1	GO:0031314
med13b	GO:0005634
med13b	GO:0016592
bahd1	GO:0005677
frmd4a	GO:0005737
frmd4a	GO:0005856
frmd4a	GO:0005912
frmd4a	GO:0005923
frmd4a	GO:0016020
frmd4a	GO:0016021
si:dkey-220f10.4	GO:0005929
pimr130	GO:0005737
adcy3b	GO:0005886
adcy3b	GO:0005887
adcy3b	GO:0016020
adcy3b	GO:0016021
mier2	GO:0005634
mier2	GO:0005654
baiap3	GO:0005886
baiap3	GO:0031902
baiap3	GO:0032588
baiap3	GO:0055038
baiap3	GO:0099503
zgc:171480	GO:0005762
adamts10	GO:0005576
adamts10	GO:0031012
si:ch211-214p13.3	GO:0005912
si:ch211-214p13.3	GO:0016020
si:ch211-214p13.3	GO:0016021
ildr2	GO:0016020
ildr2	GO:0016021
dgkab	GO:0005886
cep78	GO:0005813
fhod3a	GO:0005737
fhod3a	GO:0005856
pi4k2b	GO:0005737
pi4k2b	GO:0005768
pi4k2b	GO:0005802
pi4k2b	GO:0005886
pi4k2b	GO:0016020
nat8l	GO:0005737
nat8l	GO:0005739
nat8l	GO:0005783
nat8l	GO:0016020
nat8l	GO:0016021
nat8l	GO:0030867
nat8l	GO:0031966
nat8l	GO:0043231
mmaa	GO:0005575
mmaa	GO:0005737
itih3a.2	GO:0005576
phtf1	GO:0016020
phtf1	GO:0016021
prr12a	GO:0005575
fgf20b	GO:0005576
fgf20b	GO:0005615
fgf20b	GO:0005737
rest	GO:0005634
rest	GO:0005737
eps8b	GO:0005886
eps8b	GO:0032587
sostdc1b	GO:0005576
sostdc1b	GO:0005615
si:ch211-71m22.5	GO:0005886
ttc19	GO:0005739
ttc19	GO:0005743
ttc19	GO:0016020
ttc19	GO:0070469
pimr136	GO:0005737
wdr26b	GO:0005634
wdr26b	GO:0005737
wdr26b	GO:0005739
wdr26b	GO:0034657
kcnk12l	GO:0005887
kcnk12l	GO:0016020
kcnk12l	GO:0016021
baiap2l2b	GO:0005654
baiap2l2b	GO:0005829
baiap2l2b	GO:0005886
baiap2l2b	GO:0016020
arhgap29a	GO:0005737
slc5a9	GO:0005886
slc5a9	GO:0016020
slc5a9	GO:0016021
col5a2a	GO:0005576
col5a2a	GO:0005588
col5a2a	GO:0005615
col5a2a	GO:0031012
plekhm2	GO:0010008
cpxm1a	GO:0005615
grin3a	GO:0005886
grin3a	GO:0016020
grin3a	GO:0016021
grin3a	GO:0030054
grin3a	GO:0045202
grin3a	GO:0045211
si:dkey-269i1.4	GO:0005615
si:dkey-269i1.4	GO:0005764
ppp1r14ba	GO:0005737
abcg4a	GO:0005886
abcg4a	GO:0016020
abcg4a	GO:0016021
mlsl	GO:0005737
zgc:152968	GO:0005634
slc2a11l	GO:0005887
slc2a11l	GO:0016020
slc2a11l	GO:0016021
pfkfb2b	GO:0005829
hcfc1a	GO:0035097
hcfc1a	GO:0048188
hcfc1a	GO:0071339
irf3	GO:0005634
stk40	GO:0005634
stk40	GO:0005737
trip12	GO:0005634
trip12	GO:0005654
cers6	GO:0005634
cers6	GO:0005783
cers6	GO:0005789
cers6	GO:0016020
cers6	GO:0016021
soat2	GO:0005783
soat2	GO:0005789
soat2	GO:0016020
soat2	GO:0016021
slc16a6a	GO:0005887
slc16a6a	GO:0016020
slc16a6a	GO:0016021
jund	GO:0005634
jund	GO:0005667
tnfrsf21	GO:0005887
tnfrsf21	GO:0016020
tnfrsf21	GO:0016021
ppm1nb	GO:0005634
ppm1nb	GO:0005737
ppm1nb	GO:0005829
ppm1nb	GO:0016020
pth2rb	GO:0005886
pth2rb	GO:0016020
pth2rb	GO:0016021
si:ch211-161n3.3	GO:0016020
si:ch211-161n3.3	GO:0016021
plscr3a	GO:0005886
cacng3b	GO:0016020
cacng3b	GO:0016021
cacng3b	GO:0032281
cacng3b	GO:0098839
parp10	GO:0005634
parp10	GO:0005737
gfra2b	GO:0005886
gfra2b	GO:0009897
gfra2b	GO:0016020
gfra2b	GO:0043235
bada	GO:0005739
sdk2b	GO:0016020
sdk2b	GO:0016021
sdk2b	GO:0045202
atp7a	GO:0005802
atp7a	GO:0005886
atp7a	GO:0016020
atp7a	GO:0016021
atp7a	GO:0048471
trmt12	GO:0005737
trmt12	GO:0016020
cep76	GO:0005737
cep76	GO:0005814
cep76	GO:0005856
gpr26	GO:0016020
gpr26	GO:0016021
slc41a2a	GO:0005886
slc41a2a	GO:0016020
slc41a2a	GO:0016021
zeb2b	GO:0005634
lingo1a	GO:0005615
lingo1a	GO:0016020
lingo1a	GO:0016021
lingo1a	GO:0031012
ptger1b	GO:0005886
ptger1b	GO:0016020
ptger1b	GO:0016021
senp3a	GO:0005634
senp3a	GO:0071339
roraa	GO:0005634
spag1a	GO:0005737
spag1a	GO:0005829
gata1b	GO:0005634
dnttip2	GO:0005634
dnttip2	GO:0005730
tmem163a	GO:0005768
tmem163a	GO:0016020
tmem163a	GO:0016021
tmem163a	GO:0030054
tmem163a	GO:0030285
tmem163a	GO:0031410
tmem163a	GO:0031901
tmem163a	GO:0045202
slc2a11b	GO:0005887
slc2a11b	GO:0016020
slc2a11b	GO:0016021
dyrk4	GO:0005634
dyrk4	GO:0005737
dyrk4	GO:0005856
scn4ab	GO:0001518
scn4ab	GO:0005886
scn4ab	GO:0016020
scn4ab	GO:0016021
scn4ab	GO:0030424
mcm6l	GO:0005634
mcm6l	GO:0042555
fbxo6.2	GO:0005737
fbxo6.2	GO:0019005
mief1	GO:0005739
mief1	GO:0005741
mief1	GO:0016020
mief1	GO:0016021
nprl3	GO:1990130
apbb2b	GO:0005634
apbb2b	GO:0005737
fbxw7	GO:0019005
wfikkn2a	GO:0005576
wfikkn2a	GO:0005615
rbms1a	GO:0005634
rbms1a	GO:0005829
rbms1a	GO:1990904
layna	GO:0016020
layna	GO:0016021
tfe3b	GO:0005634
exosc3	GO:0000176
exosc3	GO:0000177
exosc3	GO:0000178
uacaa	GO:0005634
uacaa	GO:0005829
fez2b	GO:0005737
fez2b	GO:0030424
tle2a	GO:0005634
tle2a	GO:0005667
kcnab2b	GO:0005737
kcnab2b	GO:0005886
kcnab2b	GO:0008076
kcnab2b	GO:0016020
kcnab2b	GO:0016021
kcnab2b	GO:0031234
kcnab2b	GO:0044224
ppfibp1a	GO:0048786
lrrc4.1	GO:0005886
lrrc4.1	GO:0016020
lrrc4.1	GO:0016021
lrrc4.1	GO:0098978
lrrc4.1	GO:0099061
tgfbrap1	GO:0005737
tgfbrap1	GO:0005768
tgfbrap1	GO:0005769
tgfbrap1	GO:0016020
tnk1	GO:0005737
tnk1	GO:0031234
akap9	GO:0005737
akap9	GO:0005815
akap9	GO:0005856
ccnd2b	GO:0000307
ccnd2b	GO:0005634
ccnd2b	GO:0005737
zgc:194007	GO:0005575
pim3	GO:0005737
dbpa	GO:0005634
smim19	GO:0016020
smim19	GO:0016021
pank1b	GO:0005634
pank1b	GO:0005829
tor1	GO:0005635
tor1	GO:0005783
tor1	GO:0005788
tor1	GO:0005829
mtmr9	GO:0005737
mtmr9	GO:0016020
serpina10a	GO:0005615
c3a.3	GO:0005576
c3a.3	GO:0005615
znf827	GO:0005634
htra1b	GO:0005576
htra1b	GO:0005737
htra1b	GO:0005829
htra1b	GO:0062023
si:dkey-5i3.5	GO:0016020
si:dkey-5i3.5	GO:0016021
znf1041	GO:0005634
duox	GO:0005886
duox	GO:0016020
duox	GO:0016021
duox	GO:0016324
duox	GO:0043020
npc2.2	GO:0005576
adgrf6	GO:0016020
adgrf6	GO:0016021
si:ch211-57i17.5	GO:0016020
si:ch211-57i17.5	GO:0016021
lifrb	GO:0009897
lifrb	GO:0016020
lifrb	GO:0016021
lifrb	GO:0043235
capn1b	GO:0005737
agap2	GO:0005634
c1qtnf6a	GO:0005576
c1qtnf6a	GO:0005615
senp3b	GO:0005634
senp3b	GO:0071339
si:ch211-194p6.10	GO:0005615
pxnb	GO:0005737
pxnb	GO:0005856
pxnb	GO:0005938
pxnb	GO:0030054
lrp1ba	GO:0005886
lrp1ba	GO:0016020
lrp1ba	GO:0016021
cenpk	GO:0000775
cenpk	GO:0005634
cenpk	GO:0005694
adamts1	GO:0005576
adamts1	GO:0031012
si:ch211-276k2.1	GO:0005575
rspry1	GO:0005737
hsp90aa1.2	GO:0005634
hsp90aa1.2	GO:0005737
hsp90aa1.2	GO:0005829
hsp90aa1.2	GO:0005886
hsp90aa1.2	GO:0032991
hsp90aa1.2	GO:0043025
hsp90aa1.2	GO:0043209
hsp90aa1.2	GO:0048471
cacnb3a	GO:0005891
si:dkey-33m11.7	GO:0005615
apbb1	GO:0005634
apbb1	GO:0005737
si:ch1073-143l10.2	GO:0000421
map7d1a	GO:0015630
rps6ka5	GO:0005654
rps6ka5	GO:0005737
elapor2a	GO:0005886
elapor2a	GO:0016020
elapor2a	GO:0016021
alx1	GO:0005634
tns1a	GO:0005925
tns1a	GO:0030054
b4galnt4a	GO:0005794
b4galnt4a	GO:0016020
b4galnt4a	GO:0016021
b4galnt4a	GO:0032580
abr	GO:0016020
abr	GO:0030054
abr	GO:0042995
abr	GO:0045202
gpr146	GO:0016020
gpr146	GO:0016021
stab2	GO:0016020
stab2	GO:0016021
ano10b	GO:0005886
ano10b	GO:0016020
ano10b	GO:0016021
gtf3c5	GO:0000127
gtf3c5	GO:0005634
fer	GO:0005737
fer	GO:0005856
fer	GO:0031234
stat2	GO:0005634
stat2	GO:0005737
gpr185b	GO:0005737
gpr185b	GO:0005886
gpr185b	GO:0016020
gpr185b	GO:0016021
jph3a	GO:0005789
jph3a	GO:0005886
jph3a	GO:0016020
jph3a	GO:0016021
jph3a	GO:0030314
hcfc1b	GO:0035097
hcfc1b	GO:0048188
hcfc1b	GO:0071339
flvcr2a	GO:0016020
flvcr2a	GO:0016021
slc9a5	GO:0005886
slc9a5	GO:0016020
slc9a5	GO:0016021
si:ch211-167j9.5	GO:0031234
cpne2	GO:0005886
hspa14	GO:0005634
hspa14	GO:0005737
hspa14	GO:0005829
hspa14	GO:0005840
hspa14	GO:0005886
purba	GO:0005634
aldh5a1	GO:0005739
gcgrb	GO:0005886
gcgrb	GO:0016020
gcgrb	GO:0016021
ppp3ccb	GO:0005737
ppp3ccb	GO:0005955
ttll7	GO:0005929
si:dkey-192p21.6	GO:0016020
si:dkey-192p21.6	GO:0016021
mrs2	GO:0005739
mrs2	GO:0005743
mrs2	GO:0016020
mrs2	GO:0016021
pkdccb	GO:0005576
pkdccb	GO:0016020
pkdccb	GO:0016021
grm3	GO:0005886
grm3	GO:0005887
grm3	GO:0016020
grm3	GO:0016021
lrriq1	GO:0005737
necab2	GO:0005737
pde4ca	GO:0005634
pde4ca	GO:0005829
pde4ca	GO:0048471
myo5ab	GO:0005737
myo5ab	GO:0015629
myo5ab	GO:0016459
myo5ab	GO:0031982
arhgef11	GO:0005737
arhgef11	GO:0016020
her8.2	GO:0005634
gper1	GO:0000139
gper1	GO:0005634
gper1	GO:0005737
gper1	GO:0005739
gper1	GO:0005768
gper1	GO:0005769
gper1	GO:0005783
gper1	GO:0005789
gper1	GO:0005794
gper1	GO:0005856
gper1	GO:0005886
gper1	GO:0014069
gper1	GO:0016020
gper1	GO:0016021
gper1	GO:0016323
gper1	GO:0030054
gper1	GO:0030424
gper1	GO:0030659
gper1	GO:0031410
gper1	GO:0031966
gper1	GO:0032591
gper1	GO:0042995
gper1	GO:0045202
gper1	GO:0045211
gper1	GO:0048471
gper1	GO:0055037
pheta1	GO:0005769
pheta1	GO:0005802
pheta1	GO:0055037
tm4sf21a	GO:0016020
tm4sf21a	GO:0016021
pms2	GO:0005634
pms2	GO:0032300
pms2	GO:0032389
si:ch211-163l21.10	GO:0005737
si:ch211-163l21.10	GO:0005856
si:ch211-163l21.10	GO:0005929
si:ch211-163l21.10	GO:0036064
si:ch211-163l21.10	GO:0042995
daglb	GO:0005737
daglb	GO:0005886
daglb	GO:0016020
daglb	GO:0016021
znf804a	GO:0005634
cers2b	GO:0005634
cers2b	GO:0005783
cers2b	GO:0005789
cers2b	GO:0016020
cers2b	GO:0016021
htr7b	GO:0005886
htr7b	GO:0005887
htr7b	GO:0016020
htr7b	GO:0016021
htr7b	GO:0030425
irgq1	GO:0016020
cdan1	GO:0005634
slc6a15	GO:0005887
slc6a15	GO:0016020
slc6a15	GO:0016021
dgat2	GO:0005737
dgat2	GO:0005783
dgat2	GO:0005789
dgat2	GO:0005811
dgat2	GO:0016020
dgat2	GO:0016021
dgat2	GO:1990578
ahrrb	GO:0005634
ahrrb	GO:0005667
ahrrb	GO:0005737
ahrrb	GO:0034751
pdgfba	GO:0005615
pdgfba	GO:0016020
sqleb	GO:0005783
sqleb	GO:0005789
sqleb	GO:0016020
sqleb	GO:0016021
ddr2l	GO:0005887
ddr2l	GO:0016020
ddr2l	GO:0016021
ddr2l	GO:0043235
slc25a15b	GO:0005739
slc25a15b	GO:0016020
slc25a15b	GO:0016021
gltpd2b	GO:0005737
gltpd2b	GO:0005829
eif2ak1	GO:0005575
h1l1	GO:0000786
h1l1	GO:0005634
h1l1	GO:0005694
adam19a	GO:0016020
adam19a	GO:0016021
tm7sf3	GO:0005886
tm7sf3	GO:0016020
tm7sf3	GO:0016021
myo1f	GO:0005737
myo1f	GO:0005886
myo1f	GO:0005902
myo1f	GO:0015629
myo1f	GO:0016459
myo1f	GO:0031982
btaf1	GO:0005634
pbrm1	GO:0005634
pbrm1	GO:0016586
dmtn	GO:0005737
dmtn	GO:0005886
dmtn	GO:0015629
comtb	GO:0005576
agrn	GO:0016020
agrn	GO:0016021
kcns3a	GO:0008076
kcns3a	GO:0016020
kcns3a	GO:0016021
phkg1a	GO:0005964
n4bp2l2	GO:0005634
cblc	GO:0005737
cblc	GO:0005886
cblc	GO:0045121
snap91a	GO:0005905
snap91a	GO:0008021
snap91a	GO:0030136
snap91a	GO:0098894
ddo	GO:0005737
ddo	GO:0005777
pla2g4f.2	GO:0005737
pla2g4f.2	GO:0005829
tmem104	GO:0016020
tmem104	GO:0016021
diras1b	GO:0005886
diras1b	GO:0016020
emc1	GO:0016020
emc1	GO:0016021
emc1	GO:0072546
msh3	GO:0005634
col11a1a	GO:0005576
col11a1a	GO:0005581
col11a1a	GO:0005615
col11a1a	GO:0062023
gpatch8	GO:0005634
unkl	GO:0005737
anks1b	GO:0005737
capga	GO:0005737
capga	GO:0015629
kcnc1a	GO:0008076
kcnc1a	GO:0016020
kcnc1a	GO:0016021
kcnc1a	GO:0030424
kcnc1a	GO:0032590
kcnc1a	GO:0032809
si:dkeyp-67a8.4	GO:0016020
si:dkeyp-67a8.4	GO:0016021
si:ch211-67f13.7	GO:0031012
hspg2	GO:0005576
hspg2	GO:0005604
hspg2	GO:0005887
hspg2	GO:0005911
golga2	GO:0000137
golga2	GO:0005794
golga2	GO:0005801
golga2	GO:0032580
usp8	GO:0005829
usp8	GO:0014069
usp8	GO:0019897
usp8	GO:0030496
usp8	GO:0031313
usp8	GO:0043197
fam83ha	GO:0045095
slc12a3	GO:0016020
slc12a3	GO:0016021
slc12a3	GO:0016324
eef1e1	GO:0005634
eef1e1	GO:0005737
eef1e1	GO:0017101
tmem131l	GO:0016020
tmem131l	GO:0016021
tjp2a	GO:0005886
tjp2a	GO:0005923
tjp2a	GO:0016020
im:7136398	GO:0005575
wscd1b	GO:0016020
wscd1b	GO:0016021
grm6b	GO:0005886
grm6b	GO:0005887
grm6b	GO:0016020
grm6b	GO:0016021
si:ch211-153b23.3	GO:0005737
si:ch211-153b23.3	GO:0016020
si:ch211-153b23.3	GO:0016021
fan1	GO:0005634
tjp1b	GO:0005886
tjp1b	GO:0005923
tjp1b	GO:0016020
csmd2	GO:0016020
csmd2	GO:0016021
adgrf3b	GO:0016020
adgrf3b	GO:0016021
prdm11	GO:0005634
chadla	GO:0005615
chadla	GO:0016021
chadla	GO:0031012
si:ch211-114c12.5	GO:0005737
znf536	GO:0005634
hdac6	GO:0000118
hdac6	GO:0005634
hdac6	GO:0005737
zgc:195245	GO:0005575
mllt1a	GO:0005634
mllt1a	GO:0032783
mllt1a	GO:0035267
aplnrb	GO:0005886
aplnrb	GO:0016020
aplnrb	GO:0016021
ube2s	GO:0005634
ube2s	GO:0005680
herpud1	GO:0005789
herpud1	GO:0016020
herpud1	GO:0016021
eef1da	GO:0005829
eef1da	GO:0005853
osbpl1a	GO:0005829
osbpl1a	GO:0016020
osbpl1a	GO:0043231
apba1b	GO:0005737
apba1b	GO:0005886
apba1b	GO:0043197
loxl2a	GO:0000785
loxl2a	GO:0005576
loxl2a	GO:0005604
loxl2a	GO:0005615
loxl2a	GO:0005634
loxl2a	GO:0005694
loxl2a	GO:0005783
loxl2a	GO:0016020
loxl2a	GO:0062023
slc2a9l1	GO:0005887
slc2a9l1	GO:0016020
slc2a9l1	GO:0016021
btr04	GO:0005737
slc16a5a	GO:0005887
slc16a5a	GO:0016020
slc16a5a	GO:0016021
wdr35	GO:0005737
wdr35	GO:0005856
wdr35	GO:0005929
wdr35	GO:0005930
wdr35	GO:0030991
wdr35	GO:0036064
wdr35	GO:0042995
cep192	GO:0000242
cep192	GO:0005737
cep192	GO:0005814
pnrc2	GO:0000932
pnrc2	GO:0005634
pnrc2	GO:0005737
chst15	GO:0016020
chst15	GO:0016021
cux2b	GO:0005634
nrxn1a	GO:0016020
nrxn1a	GO:0016021
map1sb	GO:0005829
map1sb	GO:0005874
map1sb	GO:0005875
map1sb	GO:0030425
map1sb	GO:0043025
map1sb	GO:0045202
mep1a.2	GO:0016020
mep1a.2	GO:0016021
rca2.2	GO:0005615
rca2.2	GO:0016020
rca2.2	GO:0016021
phf21ab	GO:0000118
gal3st4	GO:0016020
gal3st4	GO:0016021
lhfpl4b	GO:0005886
