SYMBOL	GO
usp38	GO:0004843
usp38	GO:0008233
usp38	GO:0008234
usp38	GO:0016787
arsib	GO:0003824
arsib	GO:0008484
arsib	GO:0016787
sema4ga	GO:0030215
sema4ga	GO:0045499
iffo1b	GO:0003674
si:ch211-245j22.3	GO:0005509
ash1l	GO:0003677
ash1l	GO:0003682
ash1l	GO:0008168
ash1l	GO:0016740
ash1l	GO:0018024
ash1l	GO:0042800
ash1l	GO:0046872
ripor2	GO:0071889
mtpap	GO:0016779
mtpap	GO:1990817
kcnh2a	GO:0005216
kcnh2a	GO:0005242
kcnh2a	GO:0005244
kcnh2a	GO:0005249
kcnh2a	GO:0005267
ccr12a	GO:0004930
ccr12a	GO:0004950
ccr12a	GO:0016493
ccr12a	GO:0019957
plpp2a	GO:0008195
rcor3	GO:0003714
tmem201	GO:0005521
tmem201	GO:0051015
slc26a4	GO:0008271
slc26a4	GO:0015106
slc26a4	GO:0015108
slc26a4	GO:0015116
slc26a4	GO:0019531
rhcgl1	GO:0008519
si:ch1073-280e3.1	GO:0004252
si:ch1073-280e3.1	GO:0008233
si:ch1073-280e3.1	GO:0016787
si:ch73-171o20.1	GO:0005525
zgc:171566	GO:0008242
zgc:171566	GO:0016787
zgc:171566	GO:0034722
cbln4	GO:0003674
sgsh	GO:0003824
sgsh	GO:0005539
sgsh	GO:0008449
sgsh	GO:0008484
sgsh	GO:0016250
sgsh	GO:0016787
mtus1a	GO:0008017
si:ch211-154o6.3	GO:0042393
chac1	GO:0003839
chac1	GO:0005112
chac1	GO:0016829
chac1	GO:0016842
chac1	GO:0061928
si:ch73-173h19.3	GO:0005006
si:ch73-173h19.3	GO:0005509
pcolcea	GO:0005518
pcolcea	GO:0016504
si:ch211-229d2.5	GO:0005201
etv1	GO:0000981
etv1	GO:0003677
etv1	GO:0003700
etv1	GO:0043565
pomt2	GO:0000030
pomt2	GO:0004169
pomt2	GO:0016740
pomt2	GO:0016757
rnf115b	GO:0046872
adgrg11	GO:0004888
adgrg11	GO:0004930
tgfb1b	GO:0005114
tgfb1b	GO:0005125
tgfb1b	GO:0008083
tgfb1b	GO:0034714
traf5	GO:0005164
traf5	GO:0008270
traf5	GO:0031625
traf5	GO:0046872
cald1b	GO:0003779
cald1b	GO:0005516
cald1b	GO:0017022
cald1b	GO:0032036
pimr173	GO:0000166
pimr173	GO:0004672
pimr173	GO:0004674
pimr173	GO:0005524
pimr173	GO:0016301
pimr173	GO:0016740
pimr173	GO:0106310
slc26a3.2	GO:0008271
slc26a3.2	GO:0015106
slc26a3.2	GO:0015108
slc26a3.2	GO:0015116
slc26a3.2	GO:0015297
slc26a3.2	GO:0019531
gbgt1l5	GO:0016758
si:cabz01036006.1	GO:0004888
stim2b	GO:0005246
stim2b	GO:0005509
stim2b	GO:0046872
cacna1g	GO:0005216
cacna1g	GO:0005244
cacna1g	GO:0005245
cacna1g	GO:0005248
cacna1g	GO:0005261
cacna1g	GO:0005262
cacna1g	GO:0008332
antxr1c	GO:0004888
antxr1c	GO:0038023
antxr1c	GO:0046872
usp54a	GO:0004843
si:dkey-228b2.6	GO:0003677
si:dkey-228b2.6	GO:0043565
si:dkey-228b2.6	GO:0046872
dll4	GO:0005112
dll4	GO:0005509
per1a	GO:0000976
per1a	GO:0001222
atp10b	GO:0000166
atp10b	GO:0000287
atp10b	GO:0005524
atp10b	GO:0046872
atp10b	GO:0140326
scn3b	GO:0005244
scn3b	GO:0005272
scn3b	GO:0017080
scn3b	GO:0019871
scn3b	GO:0044325
wu:fj39g12	GO:0005179
wu:fj39g12	GO:0051427
kat2b	GO:0004145
kat2b	GO:0004402
kat2b	GO:0008080
kat2b	GO:0010484
kat2b	GO:0016740
kat2b	GO:0016746
kat2b	GO:0061733
zgc:136930	GO:0003674
zgc:136930	GO:0030280
lsm5	GO:0003723
si:dkey-221h15.4	GO:0016616
si:dkey-1b17.2	GO:0000978
si:dkey-1b17.2	GO:0001228
si:dkey-1b17.2	GO:0046872
ccl34b.1	GO:0005125
ccl34b.1	GO:0008009
ccl34b.1	GO:0048020
gna11a	GO:0001664
gna11a	GO:0003924
gna11a	GO:0019001
gna11a	GO:0031683
zgc:172076	GO:0000166
zgc:172076	GO:0003824
zgc:172076	GO:0004111
zgc:172076	GO:0005524
zgc:172076	GO:0016301
zgc:172076	GO:0016740
zgc:172076	GO:0016772
si:ch211-8c17.3	GO:0004888
slc26a3.1	GO:0008271
slc26a3.1	GO:0008510
slc26a3.1	GO:0015106
slc26a3.1	GO:0015108
slc26a3.1	GO:0015116
slc26a3.1	GO:0015297
slc26a3.1	GO:0019531
dgcr8	GO:0003723
dgcr8	GO:0003725
dgcr8	GO:0020037
dgcr8	GO:0042802
dgcr8	GO:0070878
cxcl11.8	GO:0005125
cxcl11.8	GO:0008009
cxcl11.8	GO:0045236
gstt1a	GO:0004364
wipf2a	GO:0003779
usp43a	GO:0004843
usp43a	GO:0008233
usp43a	GO:0016787
zgc:153981	GO:0004721
zgc:153981	GO:0004725
zgc:153981	GO:0008138
zgc:153981	GO:0016787
zgc:153981	GO:0016791
zgc:153981	GO:0033549
trpc6a	GO:0005216
trpc6a	GO:0005262
trpc6a	GO:0015279
trpc6a	GO:0070679
pigo	GO:0003824
pigo	GO:0016772
pigo	GO:0051377
cldn10d	GO:0005198
usp45	GO:0004843
usp45	GO:0008233
usp45	GO:0008234
usp45	GO:0008270
usp45	GO:0016787
usp45	GO:0046872
col6a4a	GO:0004867
ciarta	GO:0000976
ciarta	GO:0000978
acot13	GO:0016290
acot13	GO:0047617
tacr1b	GO:0004930
tacr1b	GO:0004995
tacr1b	GO:0016496
tle2b	GO:0003714
trabd2a	GO:0004222
trabd2a	GO:0008233
trabd2a	GO:0008237
trabd2a	GO:0016787
trabd2a	GO:0017147
trabd2a	GO:0046872
si:ch211-210c8.6	GO:0016491
si:ch211-210c8.6	GO:0016627
dph7	GO:0003674
dph7	GO:0061685
si:dkey-58f10.6	GO:0000166
si:dkey-58f10.6	GO:0005525
usp2b	GO:0004843
usp2b	GO:0008233
usp2b	GO:0008234
usp2b	GO:0016787
setd4	GO:0008168
setd4	GO:0016279
setd4	GO:0016740
serpina7	GO:0004867
cldc1	GO:0030246
zdhhc18a	GO:0016409
zdhhc18a	GO:0016740
zdhhc18a	GO:0016746
zdhhc18a	GO:0019706
prkacaa	GO:0000166
prkacaa	GO:0004672
prkacaa	GO:0004674
prkacaa	GO:0004679
prkacaa	GO:0004691
prkacaa	GO:0005524
prkacaa	GO:0016301
prkacaa	GO:0016740
prkacaa	GO:0034237
abcb6a	GO:0000166
abcb6a	GO:0005524
abcb6a	GO:0015439
abcb6a	GO:0020037
abcb6a	GO:0042626
erap1a	GO:0004177
erap1a	GO:0008233
erap1a	GO:0008237
erap1a	GO:0008270
erap1a	GO:0016787
erap1a	GO:0042277
erap1a	GO:0046872
erap1a	GO:0070006
ttll6	GO:0000166
ttll6	GO:0005524
ttll6	GO:0015631
ttll6	GO:0016874
ttll6	GO:0070739
ttll6	GO:0070740
trmt5	GO:0009019
trmt5	GO:0016740
trmt5	GO:0102522
spa17	GO:0005516
tstd3	GO:0004792
tstd3	GO:0016740
pik3r4	GO:0000166
pik3r4	GO:0004672
pik3r4	GO:0004674
pik3r4	GO:0005524
pik3r4	GO:0016301
pik3r4	GO:0016740
pik3r4	GO:0106310
zgc:193593	GO:0003674
pof1b	GO:0051015
si:ch211-196i2.1	GO:0005201
lbx1a	GO:0000981
lbx1a	GO:0003677
lbx1a	GO:1990837
si:dkey-219c3.2	GO:0003677
si:dkey-219c3.2	GO:0016251
si:dkey-219c3.2	GO:0046982
cyp2k21	GO:0004497
cyp2k21	GO:0005506
cyp2k21	GO:0016491
cyp2k21	GO:0016705
cyp2k21	GO:0016712
cyp2k21	GO:0020037
cyp2k21	GO:0046872
prmt8b	GO:0008168
prmt8b	GO:0008757
prmt8b	GO:0016273
prmt8b	GO:0016274
prmt8b	GO:0016740
prmt8b	GO:0035241
prmt8b	GO:0035242
prmt8b	GO:0042802
prmt8b	GO:1904047
mcat	GO:0004314
mcat	GO:0016740
mcat	GO:0016746
magi2a	GO:0030159
magi2a	GO:0031697
magi2a	GO:0046332
magi2a	GO:0070699
col18a1a	GO:0005201
foxp1a	GO:0000978
foxp1a	GO:0000981
foxp1a	GO:0001227
foxp1a	GO:0003677
foxp1a	GO:0003700
foxp1a	GO:0043565
foxp1a	GO:0046872
arpp21	GO:0003676
glsa	GO:0004359
glsa	GO:0016787
pias2	GO:0003712
pias2	GO:0008270
pias2	GO:0016740
pias2	GO:0019789
pias2	GO:0046872
pias2	GO:0061665
grk1a	GO:0000166
grk1a	GO:0004672
grk1a	GO:0004674
grk1a	GO:0004703
grk1a	GO:0005524
grk1a	GO:0016301
grk1a	GO:0016740
grk1a	GO:0050254
ccar2	GO:0000993
ccar2	GO:0030374
b3glctb	GO:0008375
b3glctb	GO:0016740
b3glctb	GO:0016757
cyldb	GO:0004843
ankrd1b	GO:0061629
zgc:172323	GO:0003674
zgc:172323	GO:0005200
txlnbb	GO:0003674
txlnbb	GO:0019905
adnp2b	GO:0003677
nrbp2a	GO:0004672
nrbp2a	GO:0004674
nrbp2a	GO:0005524
opn5	GO:0004930
opn5	GO:0005502
opn5	GO:0005503
opn5	GO:0008020
opn5	GO:0009881
hce2l1	GO:0004222
hce2l1	GO:0008233
hce2l1	GO:0008237
hce2l1	GO:0008270
hce2l1	GO:0016787
hce2l1	GO:0046872
ca7	GO:0004089
ca7	GO:0008270
ca7	GO:0016829
ca7	GO:0016836
ca7	GO:0046872
fam193a	GO:0003674
znf76	GO:0000978
znf76	GO:0000981
znf76	GO:0046872
arhgap27	GO:0005096
olfcs1	GO:0004930
st13	GO:0030544
st13	GO:0046983
syt10	GO:0000149
syt10	GO:0001786
syt10	GO:0005509
syt10	GO:0005544
syt10	GO:0019905
syt10	GO:0030276
retreg2	GO:0003674
efnb3a	GO:0046875
hunk	GO:0000166
hunk	GO:0004672
hunk	GO:0004674
hunk	GO:0005524
hunk	GO:0016301
hunk	GO:0016740
fosl1a	GO:0000978
fosl1a	GO:0000981
fosl1a	GO:0003677
fosl1a	GO:0003700
zyx	GO:0046872
lyve1b	GO:0004888
lyve1b	GO:0005540
lctlb	GO:0004553
lctlb	GO:0016787
lctlb	GO:0016798
si:rp71-17i16.5	GO:0016301
si:rp71-17i16.5	GO:0016303
si:rp71-17i16.5	GO:0016740
si:rp71-17i16.5	GO:0035005
si:rp71-17i16.5	GO:0052742
itgb3a	GO:0001968
itgb3a	GO:0005178
itgb3a	GO:0070051
chfr	GO:0000166
chfr	GO:0004842
chfr	GO:0016740
chfr	GO:0046872
nxpe3	GO:0003674
tnip2	GO:0046872
tnip2	GO:0070530
traf2a	GO:0008270
traf2a	GO:0046872
lrrc58b	GO:0003674
fam20a	GO:0043539
tmco3	GO:0015299
smarcd2	GO:0003712
rps6kc1	GO:0004672
rps6kc1	GO:0005524
rps6kc1	GO:0035091
st6galnac1.1	GO:0001665
st6galnac1.1	GO:0008373
st6galnac1.1	GO:0016740
st6galnac1.1	GO:0016757
ppp3r1a	GO:0005509
ppp3r1a	GO:0008597
ppp3r1a	GO:0019902
ngfrb	GO:0005035
ngfrb	GO:0005515
ngfrb	GO:0015026
ngfrb	GO:0048406
mfsd8	GO:0022857
abca3b	GO:0000166
abca3b	GO:0005319
abca3b	GO:0005524
abca3b	GO:0042626
cracr2ab	GO:0003924
cracr2ab	GO:0005509
cracr2ab	GO:0005525
lepb	GO:0005179
ptprnb	GO:0004725
ptprnb	GO:0016791
pax1a	GO:0000978
pax1a	GO:0000981
pax1a	GO:0003677
pax1a	GO:0003700
kcnc3b	GO:0005216
kcnc3b	GO:0005244
kcnc3b	GO:0005249
kcnc3b	GO:0005267
osbp	GO:0008289
osbp	GO:0015248
osbp	GO:0032934
cdca3	GO:0003674
si:ch1073-205c8.3	GO:0000166
si:ch1073-205c8.3	GO:0005524
si:ch1073-205c8.3	GO:0016740
si:ch1073-205c8.3	GO:0019788
cyc1	GO:0009055
cyc1	GO:0020037
cyc1	GO:0046872
fastkd2	GO:0003723
zgc:172339	GO:0003676
zgc:172339	GO:0016787
zgc:172339	GO:0046872
eva1c	GO:0008201
eva1c	GO:0030246
tut1	GO:0000166
tut1	GO:0003676
tut1	GO:0003723
tut1	GO:0003730
tut1	GO:0004652
tut1	GO:0005524
tut1	GO:0008270
tut1	GO:0016740
tut1	GO:0016779
tut1	GO:0046872
tut1	GO:0050265
tut1	GO:1990817
pde9ac	GO:0004114
pde9ac	GO:0008081
pde9ac	GO:0016787
pde9ac	GO:0046872
smpdl3b	GO:0004767
smpdl3b	GO:0008081
smpdl3b	GO:0016787
smpdl3b	GO:0046872
smad6b	GO:0003677
smad6b	GO:0046872
smad6b	GO:0070411
smad6b	GO:0140416
msl2a	GO:0046872
msl2a	GO:0061630
si:ch211-153j24.3	GO:0000978
si:ch211-153j24.3	GO:0000981
si:ch211-153j24.3	GO:0003677
si:ch211-153j24.3	GO:0003700
cyb561a3b	GO:0016491
cyb561a3b	GO:0046872
zcchc4	GO:0003676
zcchc4	GO:0008168
zcchc4	GO:0008270
zcchc4	GO:0008988
zcchc4	GO:0016740
zcchc4	GO:0046872
ush1c	GO:0005515
ush1c	GO:0051015
hipk3a	GO:0000166
hipk3a	GO:0004672
hipk3a	GO:0004674
hipk3a	GO:0004713
hipk3a	GO:0005524
si:dkey-21h14.3	GO:0005044
soat1	GO:0000062
soat1	GO:0008374
soat1	GO:0015485
soat1	GO:0016740
soat1	GO:0016746
soat1	GO:0034736
prox3	GO:0000978
prox3	GO:0000981
prox3	GO:0003677
zmynd8	GO:0003714
zmynd8	GO:0046872
grm2b	GO:0001640
grm2b	GO:0001641
grm2b	GO:0004930
lrrc4cb	GO:0098632
lnx2b	GO:0004842
lnx2b	GO:0005515
lnx2b	GO:0046872
pde1a	GO:0004114
pde1a	GO:0008081
pde1a	GO:0016787
pde1a	GO:0046872
pde1a	GO:0048101
ltk	GO:0000166
ltk	GO:0004672
ltk	GO:0004713
ltk	GO:0004714
ltk	GO:0005524
ltk	GO:0016301
ltk	GO:0016740
si:dkey-228a15.1	GO:0004197
slc1a8b	GO:0005313
slc1a8b	GO:0015175
slc1a8b	GO:0015293
slc1a8b	GO:0015501
cyp39a1	GO:0004497
cyp39a1	GO:0005506
cyp39a1	GO:0008387
cyp39a1	GO:0008395
cyp39a1	GO:0008396
cyp39a1	GO:0016705
cyp39a1	GO:0020037
cyp39a1	GO:0046872
zgc:193801	GO:0003674
zgc:193801	GO:0046872
ip6k1	GO:0000828
ip6k1	GO:0016301
ip6k1	GO:0016740
ip6k1	GO:0016772
usp31	GO:0004843
pias1a	GO:0008270
pias1a	GO:0016740
pias1a	GO:0019789
pias1a	GO:0046872
tnfaip3	GO:0003677
tnfaip3	GO:0004843
tnfaip3	GO:0008233
tnfaip3	GO:0008234
tnfaip3	GO:0008270
tnfaip3	GO:0016787
tnfaip3	GO:0046872
tnfaip3	GO:0070530
dcaf6	GO:0030374
scara5	GO:0005044
scara5	GO:0070287
vdrb	GO:0000978
vdrb	GO:0003677
vdrb	GO:0003700
vdrb	GO:0004879
vdrb	GO:0008270
vdrb	GO:0043565
vdrb	GO:0046872
vdrb	GO:0070644
si:ch211-121a2.2	GO:0004721
si:ch211-121a2.2	GO:0004722
si:ch211-121a2.2	GO:0004725
si:ch211-121a2.2	GO:0008138
si:ch211-121a2.2	GO:0016787
si:ch211-121a2.2	GO:0016791
si:ch211-121a2.2	GO:0033549
gab2	GO:0005068
gab2	GO:0035591
ncoa3	GO:0003713
ncoa3	GO:0016922
ncoa3	GO:0030374
ncoa3	GO:0046983
kansl1a	GO:0035035
kcnj2a	GO:0005242
kcnj2a	GO:0005244
sgk3	GO:0000166
sgk3	GO:0004672
sgk3	GO:0004674
sgk3	GO:0005524
sgk3	GO:0015459
sgk3	GO:0016301
sgk3	GO:0016740
sgk3	GO:0035091
wwp2	GO:0004842
wwp2	GO:0016740
wwp2	GO:0016874
wwp2	GO:0061630
stag1a	GO:0003682
fastk	GO:0003723
reps1	GO:0005509
shdb	GO:0001784
rexo1	GO:0003676
rexo1	GO:0004527
ogdha	GO:0004591
ogdha	GO:0016491
ogdha	GO:0016624
ogdha	GO:0030976
mtss1lb	GO:0003779
cpne7	GO:0005544
zgc:162730	GO:0046872
arhgap35b	GO:0003924
arhgap35b	GO:0005096
arhgap35b	GO:0005525
stard7	GO:0008289
myo3b	GO:0000146
myo3b	GO:0000166
myo3b	GO:0003774
myo3b	GO:0003779
myo3b	GO:0004672
myo3b	GO:0004674
myo3b	GO:0005524
setmar	GO:0003690
setmar	GO:0008168
setmar	GO:0008270
setmar	GO:0016740
setmar	GO:0018024
setmar	GO:0042054
si:ch211-132b12.6	GO:0005332
si:ch211-132b12.6	GO:0015293
nck1a	GO:0030971
nck1a	GO:0035591
nck1a	GO:0046875
scara3	GO:0005201
batf	GO:0000978
batf	GO:0000981
batf	GO:0003677
batf	GO:0003700
batf	GO:0043565
nsd1b	GO:0008168
nsd1b	GO:0016740
nsd1b	GO:0018024
nsd1b	GO:0046872
nsd1b	GO:0046975
septin12	GO:0000166
septin12	GO:0003924
septin12	GO:0005525
septin12	GO:0060090
tmem198b	GO:0003674
abhd16a	GO:0004620
abhd16a	GO:0008474
abhd16a	GO:0016787
abhd16a	GO:0047372
gstr	GO:0004364
gstr	GO:0016740
gstr	GO:0043295
usp10	GO:0004197
usp10	GO:0004843
usp10	GO:0008233
usp10	GO:0008234
usp10	GO:0016787
ddx6	GO:0000166
ddx6	GO:0003676
ddx6	GO:0003724
ddx6	GO:0003729
ddx6	GO:0004386
ddx6	GO:0005524
ddx6	GO:0016787
adnpa	GO:0003677
adnpa	GO:0008013
adnpa	GO:0046872
nsmce2	GO:0008270
nsmce2	GO:0019789
nsmce2	GO:0046872
nsmce2	GO:0061665
oxsm	GO:0004315
oxsm	GO:0016740
oxsm	GO:0016746
oxsm	GO:0016747
hltf	GO:0000166
hltf	GO:0003676
hltf	GO:0005524
hltf	GO:0008094
hltf	GO:0008270
hltf	GO:0016787
hltf	GO:0016818
hltf	GO:0046872
smarcd3a	GO:0003712
qpctlb	GO:0008270
qpctlb	GO:0016603
qpctlb	GO:0016740
qpctlb	GO:0016746
scrt1a	GO:0000978
scrt1a	GO:0000981
scrt1a	GO:0046872
crlf1b	GO:0004896
crlf1b	GO:0019955
lmtk2	GO:0004672
lmtk2	GO:0005524
tmtc2a	GO:0000030
tmtc2a	GO:0004169
arvcfb	GO:0045296
paox1	GO:0016491
paox1	GO:0016641
paox1	GO:0043912
paox1	GO:0046592
gucd1	GO:0003674
nab1b	GO:0003712
nab1b	GO:0008134
gnrhr3	GO:0004930
gnrhr3	GO:0004968
gnrhr3	GO:0016500
zgc:174904	GO:0003674
zgc:174904	GO:0030246
tmprss13b	GO:0004252
tmprss13b	GO:0005044
tmprss13b	GO:0008233
tmprss13b	GO:0008236
tmprss13b	GO:0016787
ckba	GO:0000166
ckba	GO:0003824
ckba	GO:0004111
ckba	GO:0005524
ckba	GO:0016301
ckba	GO:0016740
ckba	GO:0016772
pdxkb	GO:0008478
pdxkb	GO:0016301
pdxkb	GO:0016740
kcnn2	GO:0005516
kcnn2	GO:0015269
kcnn2	GO:0016286
tbr1a	GO:0000978
tbr1a	GO:0000981
tbr1a	GO:0003677
tbr1a	GO:0003700
brsk1a	GO:0000166
brsk1a	GO:0004672
brsk1a	GO:0004674
brsk1a	GO:0005524
brsk1a	GO:0016301
brsk1a	GO:0016740
brsk1a	GO:0050321
syt14a	GO:0005543
noa1	GO:0005525
med13b	GO:0003712
bahd1	GO:0000976
bahd1	GO:0003682
pimr130	GO:0000166
pimr130	GO:0004672
pimr130	GO:0004674
pimr130	GO:0005524
pimr130	GO:0016301
pimr130	GO:0016740
adcy3b	GO:0000166
adcy3b	GO:0004016
adcy3b	GO:0005524
adcy3b	GO:0016829
adcy3b	GO:0016849
adcy3b	GO:0046872
mier2	GO:0003714
mier2	GO:0042826
baiap3	GO:0000149
zgc:171480	GO:0003735
adamts10	GO:0004222
adamts10	GO:0008233
adamts10	GO:0008237
adamts10	GO:0016787
adamts10	GO:0046872
dgkab	GO:0000166
dgkab	GO:0003951
dgkab	GO:0004143
dgkab	GO:0005509
dgkab	GO:0005524
dgkab	GO:0016301
dgkab	GO:0016740
fhod3a	GO:0051015
glsb	GO:0004359
glsb	GO:0016787
pi4k2b	GO:0000166
pi4k2b	GO:0004430
pi4k2b	GO:0005524
pi4k2b	GO:0016301
pi4k2b	GO:0016740
nat8l	GO:0008080
nat8l	GO:0016740
nat8l	GO:0016746
nat8l	GO:0017188
mmaa	GO:0003924
mmaa	GO:0005525
itih3a.2	GO:0004867
itih3a.2	GO:0030414
phtf1	GO:0003674
prr12a	GO:0003674
fgf20b	GO:0005104
fgf20b	GO:0008083
rest	GO:0000977
rest	GO:0000981
rest	GO:0046872
eps8b	GO:0003779
sostdc1b	GO:0036122
si:ch211-71m22.5	GO:0017128
zcchc2	GO:0003676
zcchc2	GO:0008270
zcchc2	GO:0046872
arsg	GO:0003824
arsg	GO:0004065
arsg	GO:0008484
arsg	GO:0016787
pimr136	GO:0000166
pimr136	GO:0004672
pimr136	GO:0004674
pimr136	GO:0005524
kcnk12l	GO:0005244
kcnk12l	GO:0005267
kcnk12l	GO:0015271
kcnk12l	GO:0022841
baiap2l2b	GO:0008289
arhgap29a	GO:0005096
acap2a	GO:0005096
acap2a	GO:0046872
slc5a9	GO:0005412
slc5a9	GO:0022857
adad1	GO:0003723
adad1	GO:0004000
loxhd1a	GO:0004096
loxhd1a	GO:0020037
col5a2a	GO:0005201
col5a2a	GO:0046872
rasa1b	GO:0005096
plekhm2	GO:0019894
cpxm1a	GO:0004181
cpxm1a	GO:0008270
grin3a	GO:0004970
grin3a	GO:0005216
grin3a	GO:0015276
grin3a	GO:0038023
si:dkey-269i1.4	GO:0004197
si:dkey-269i1.4	GO:0008233
si:dkey-269i1.4	GO:0008234
si:dkey-269i1.4	GO:0016787
ppp1r14ba	GO:0004864
ppp1r14ba	GO:0004865
abcg4a	GO:0000166
abcg4a	GO:0005524
abcg4a	GO:0034041
abcg4a	GO:0042626
mlsl	GO:0003824
mlsl	GO:0004474
mlsl	GO:0016740
zgc:152968	GO:0003676
zgc:152968	GO:0004527
slc2a11l	GO:0015149
slc2a11l	GO:0022857
si:busm1-sl7.3	GO:0004672
si:busm1-sl7.3	GO:0005524
pfkfb2b	GO:0003824
pfkfb2b	GO:0003873
pfkfb2b	GO:0004331
pfkfb2b	GO:0005524
pfkfb2b	GO:0016301
pfkfb2b	GO:0016740
pfkfb2b	GO:0016787
hcfc1a	GO:0003713
irf3	GO:0000976
irf3	GO:0000978
irf3	GO:0000981
irf3	GO:0003700
stk40	GO:0000166
stk40	GO:0004672
stk40	GO:0004674
stk40	GO:0005524
stk40	GO:0016740
stk40	GO:0106310
trip12	GO:0004842
trip12	GO:0008270
trip12	GO:0061630
cers6	GO:0003677
cers6	GO:0016410
cers6	GO:0016740
cers6	GO:0050291
soat2	GO:0000062
soat2	GO:0008374
soat2	GO:0015485
soat2	GO:0016740
soat2	GO:0016746
soat2	GO:0034736
slc16a6a	GO:0008028
slc16a6a	GO:0022857
jund	GO:0000978
jund	GO:0000981
jund	GO:0003677
jund	GO:0003700
jund	GO:0008134
ppm1nb	GO:0000287
ppm1nb	GO:0004721
ppm1nb	GO:0004722
ppm1nb	GO:0016787
ppm1nb	GO:0016791
ppm1nb	GO:0030145
ppm1nb	GO:0043169
ppm1nb	GO:0046872
pth2rb	GO:0004888
pth2rb	GO:0004930
pth2rb	GO:0004991
pth2rb	GO:0008528
pth2rb	GO:0017046
si:ch211-161n3.3	GO:0005044
plscr3a	GO:0017128
cacng3b	GO:0005244
cacng3b	GO:0005245
cacng3b	GO:0005262
cacng3b	GO:0016247
parp10	GO:0003676
parp10	GO:0003714
parp10	GO:0003723
parp10	GO:0003950
parp10	GO:0016740
parp10	GO:0016757
parp10	GO:0016763
parp10	GO:1990404
hpcal4	GO:0005509
gfra2b	GO:0038023
atp7a	GO:0000166
atp7a	GO:0005507
atp7a	GO:0005524
atp7a	GO:0019829
atp7a	GO:0043682
atp7a	GO:0046872
atp7a	GO:0140581
trmt12	GO:0005543
trmt12	GO:0008175
trmt12	GO:0016740
trmt12	GO:0102522
cep76	GO:0003674
gpr26	GO:0004930
slc41a2a	GO:0008324
zeb2b	GO:0000978
zeb2b	GO:0000981
zeb2b	GO:0003677
zeb2b	GO:0046872
lingo1a	GO:0005154
lingo1a	GO:0005515
ptger1b	GO:0004930
ptger1b	GO:0004957
ptger1b	GO:0004960
senp3a	GO:0008234
senp3a	GO:0016929
roraa	GO:0000978
roraa	GO:0003677
roraa	GO:0003700
roraa	GO:0004879
roraa	GO:0008270
roraa	GO:0043565
roraa	GO:0046872
gata1b	GO:0000978
gata1b	GO:0000981
gata1b	GO:0003677
gata1b	GO:0003700
gata1b	GO:0008270
gata1b	GO:0043565
gata1b	GO:0046872
tmem163a	GO:0008270
zbtb17	GO:0000978
zbtb17	GO:0000981
zbtb17	GO:0046872
slc2a11b	GO:0015149
slc2a11b	GO:0022857
dyrk4	GO:0000166
dyrk4	GO:0004672
dyrk4	GO:0004674
dyrk4	GO:0004712
dyrk4	GO:0005524
dyrk4	GO:0016301
dyrk4	GO:0016740
scn4ab	GO:0005216
scn4ab	GO:0005244
scn4ab	GO:0005248
scn4ab	GO:0005261
scn4ab	GO:0005272
mcm6l	GO:0000166
mcm6l	GO:0003677
mcm6l	GO:0003678
mcm6l	GO:0003697
mcm6l	GO:0004386
mcm6l	GO:0005524
mcm6l	GO:0016787
mcm6l	GO:0017116
mcm6l	GO:1990518
fbxo6.2	GO:0061630
mief1	GO:0000166
nprl3	GO:0003674
apbb2b	GO:0001540
apbb2b	GO:0008134
fbxw7	GO:1990756
wfikkn2a	GO:0004857
wfikkn2a	GO:0004867
wfikkn2a	GO:0008191
wfikkn2a	GO:0030414
wfikkn2a	GO:0048019
wfikkn2a	GO:0050431
rbms1a	GO:0003676
rbms1a	GO:0003723
rbms1a	GO:0003730
rbms1a	GO:0008143
rbms1a	GO:0008266
layna	GO:0005540
tfe3b	GO:0000978
tfe3b	GO:0000981
tfe3b	GO:0046983
exosc3	GO:0003723
fez2b	GO:0003674
tle2a	GO:0003714
kcnab2b	GO:0004033
kcnab2b	GO:0005244
kcnab2b	GO:0005249
kcnab2b	GO:0015459
kcnab2b	GO:0016491
kcnab2b	GO:0044325
lrrc4.1	GO:0005515
tnk1	GO:0004672
tnk1	GO:0004713
tnk1	GO:0004715
tnk1	GO:0005102
tnk1	GO:0005524
tnk1	GO:0016301
tnk1	GO:0016740
hmcn2	GO:0005509
akap9	GO:0060090
ccnd2b	GO:0016538
zgc:194007	GO:0003674
pim3	GO:0000166
pim3	GO:0004672
pim3	GO:0004674
pim3	GO:0005524
pim3	GO:0016301
pim3	GO:0016740
pim3	GO:0106310
si:ch73-109d9.2	GO:0000978
si:ch73-109d9.2	GO:0003700
si:ch73-109d9.2	GO:0046872
dbpa	GO:0000977
dbpa	GO:0000978
dbpa	GO:0000981
dbpa	GO:0003700
smim19	GO:0003674
pank1b	GO:0000166
pank1b	GO:0004594
pank1b	GO:0005524
tor1	GO:0000166
tor1	GO:0005524
tor1	GO:0019894
mtmr9	GO:0004438
serpina10a	GO:0004867
c3a.3	GO:0004866
znf827	GO:0046872
si:dkey-33m11.8	GO:0004252
si:dkey-33m11.8	GO:0008233
si:dkey-33m11.8	GO:0008236
si:dkey-33m11.8	GO:0016787
htra1b	GO:0004252
htra1b	GO:0005520
htra1b	GO:0008233
htra1b	GO:0008236
htra1b	GO:0016787
